-6.267450002611556301e-04
-5.555672781625937365e-04
1.578056182781163025e-03
6.014139090417845246e-04
-3.599432602880292954e-04
-1.680648932178921970e-04
2.089681266705417271e-04
1.184582478551810100e-04
4.030029060343647690e-03
