0.000000000000000000e+00
0.000000000000000000e+00
8.931299121763113663e-03
-2.065363615242907236e-01
-1.329968182997579539e-02
-4.173033836296714642e-03
1.125116268084076603e-02
-1.094969354449172594e-02
-5.352052486970965139e-02
-5.210116396606555983e-02
-2.556664589655421437e-03
3.564010086116451911e-03
